"X28.subject"	"X28.activity"	"X28.experimenttype"	"X28.tBodyAcc.mean...X"	"X28.tBodyAcc.mean...Y"	"X28.tBodyAcc.mean...Z"	"X28.tBodyAcc.std...X"	"X28.tBodyAcc.std...Y"	"X28.tBodyAcc.std...Z"	"X28.tGravityAcc.mean...X"	"X28.tGravityAcc.mean...Y"	"X28.tGravityAcc.mean...Z"	"X28.tGravityAcc.std...X"	"X28.tGravityAcc.std...Y"	"X28.tGravityAcc.std...Z"	"X28.tBodyAccJerk.mean...X"	"X28.tBodyAccJerk.mean...Y"	"X28.tBodyAccJerk.mean...Z"	"X28.tBodyAccJerk.std...X"	"X28.tBodyAccJerk.std...Y"	"X28.tBodyAccJerk.std...Z"	"X28.tBodyGyro.mean...X"	"X28.tBodyGyro.mean...Y"	"X28.tBodyGyro.mean...Z"	"X28.tBodyGyro.std...X"	"X28.tBodyGyro.std...Y"	"X28.tBodyGyro.std...Z"	"X28.tBodyGyroJerk.mean...X"	"X28.tBodyGyroJerk.mean...Y"	"X28.tBodyGyroJerk.mean...Z"	"X28.tBodyGyroJerk.std...X"	"X28.tBodyGyroJerk.std...Y"	"X28.tBodyGyroJerk.std...Z"	"X28.tBodyAccMag.mean.."	"X28.tBodyAccMag.std.."	"X28.tGravityAccMag.mean.."	"X28.tGravityAccMag.std.."	"X28.tBodyAccJerkMag.mean.."	"X28.tBodyAccJerkMag.std.."	"X28.tBodyGyroMag.mean.."	"X28.tBodyGyroMag.std.."	"X28.tBodyGyroJerkMag.mean.."	"X28.tBodyGyroJerkMag.std.."	"X28.fBodyAcc.mean...X"	"X28.fBodyAcc.mean...Y"	"X28.fBodyAcc.mean...Z"	"X28.fBodyAcc.std...X"	"X28.fBodyAcc.std...Y"	"X28.fBodyAcc.std...Z"	"X28.fBodyAcc.meanFreq...X"	"X28.fBodyAcc.meanFreq...Y"	"X28.fBodyAcc.meanFreq...Z"	"X28.fBodyAccJerk.mean...X"	"X28.fBodyAccJerk.mean...Y"	"X28.fBodyAccJerk.mean...Z"	"X28.fBodyAccJerk.std...X"	"X28.fBodyAccJerk.std...Y"	"X28.fBodyAccJerk.std...Z"	"X28.fBodyAccJerk.meanFreq...X"	"X28.fBodyAccJerk.meanFreq...Y"	"X28.fBodyAccJerk.meanFreq...Z"	"X28.fBodyGyro.mean...X"	"X28.fBodyGyro.mean...Y"	"X28.fBodyGyro.mean...Z"	"X28.fBodyGyro.std...X"	"X28.fBodyGyro.std...Y"	"X28.fBodyGyro.std...Z"	"X28.fBodyGyro.meanFreq...X"	"X28.fBodyGyro.meanFreq...Y"	"X28.fBodyGyro.meanFreq...Z"	"X28.fBodyAccMag.mean.."	"X28.fBodyAccMag.std.."	"X28.fBodyAccMag.meanFreq.."	"X28.fBodyBodyAccJerkMag.mean.."	"X28.fBodyBodyAccJerkMag.std.."	"X28.fBodyBodyAccJerkMag.meanFreq.."	"X28.fBodyBodyGyroMag.mean.."	"X28.fBodyBodyGyroMag.std.."	"X28.fBodyBodyGyroMag.meanFreq.."	"X28.fBodyBodyGyroJerkMag.mean.."	"X28.fBodyBodyGyroJerkMag.std.."	"X28.fBodyBodyGyroJerkMag.meanFreq.."
28	5	1	0.28538822	0.018487718	-0.045186945	-0.95103215	-0.8612407	-0.9167718	0.94889347	-0.24775248	0.034416009	-0.96587275	-0.88717284	-0.90087146	0.069979021	-0.043470729	-0.048908763	-0.92055806	-0.89584103	-0.9284873	0.029122743	-0.06903904	0.078222358	-0.90357063	-0.85853602	-0.90231611	-0.099345935	-0.15070212	-0.053805101	-0.82887378	-0.89184556	-0.87266953	-0.89123135	-0.90940849	-0.89123135	-0.90940849	-0.91703189	-0.904512	-0.86195961	-0.85379377	-0.88146961	-0.86680492	-0.93747504	-0.86766951	-0.90715744	-0.95752472	-0.86563906	-0.92936434	0.058355311	0.19217825	0.45629479	-0.92050706	-0.89942595	-0.9122866	-0.92788336	-0.89888062	-0.94525488	0.29373514	0.036478706	0.30903667	-0.85461706	-0.83192999	-0.86624534	-0.92016602	-0.87878279	-0.92655971	0.18867335	0.2392535	0.28076642	-0.90142741	-0.92741726	0.050303886	-0.90605052	-0.90144841	-0.048389692	-0.83874061	-0.89275918	0.25262989	-0.86646486	-0.87624999	0.20776933
28	5	1	0.26786457	-0.033854599	-0.15072664	-0.96312893	-0.82613902	-0.76841215	0.95181096	-0.22753597	0.054409523	-0.98129176	-0.95640971	-0.92971375	0.063730327	-0.018825352	-0.071893081	-0.95625548	-0.92328771	-0.96578843	0.016443549	-0.24885771	0.088651717	-0.74756174	-0.88290174	-0.89939609	-0.094635083	-0.07819723	-0.053525117	-0.84465435	-0.9484876	-0.93913911	-0.86457647	-0.8487158	-0.86457647	-0.8487158	-0.95163214	-0.94320716	-0.79113383	-0.70324266	-0.92629287	-0.90110581	-0.95533146	-0.8565693	-0.87490195	-0.96665337	-0.82160726	-0.73875351	-0.24482296	-0.44790883	-0.49356462	-0.95173961	-0.92003636	-0.96035637	-0.96635994	-0.93332211	-0.96993517	0.14865477	-0.45065156	-0.3688664	-0.7518477	-0.89876593	-0.89953458	-0.74950862	-0.87475189	-0.90836835	-0.54069857	-0.38052235	-0.31110063	-0.89465754	-0.84996959	-0.55697264	-0.94398254	-0.94089827	-0.069636686	-0.80900994	-0.6932454	-0.4889646	-0.90745848	-0.89956233	-0.12405256
28	5	1	0.28638326	-0.035401458	-0.19396931	-0.9769244	-0.83830057	-0.79001313	0.94970709	-0.23730226	0.035712843	-0.98885211	-0.93762036	-0.8008045	0.075064234	0.061078758	0.075113533	-0.97222066	-0.92217035	-0.96815809	-0.0033892556	-0.16234679	0.066877572	-0.7387106	-0.8698329	-0.89967757	-0.13238996	0.001755609	-0.061311945	-0.86849006	-0.97167563	-0.95187854	-0.86204991	-0.85083428	-0.86204991	-0.85083428	-0.95320082	-0.96064525	-0.79027571	-0.70912735	-0.93378442	-0.94030231	-0.97198844	-0.86978156	-0.88697198	-0.97914606	-0.83267768	-0.76275451	-0.26234935	-0.28494886	-0.3390129	-0.97128152	-0.93002051	-0.96170927	-0.97592087	-0.91850186	-0.97365255	-0.029153807	-0.80439331	-0.37172302	-0.7792177	-0.90568475	-0.91539011	-0.73319641	-0.85261031	-0.90391183	-0.69095582	-0.57522762	-0.452486	-0.8952087	-0.85237727	-0.44358971	-0.95572683	-0.96695852	-0.051398021	-0.82368815	-0.69498183	-0.68243187	-0.94168774	-0.94226299	-0.27235139
28	5	1	0.27394147	-0.011132456	-0.080146897	-0.97195587	-0.88471893	-0.83256038	0.95228738	-0.24619828	0.005949888	-0.99259926	-0.98343473	-0.89802906	0.084213572	0.014590565	0.037540423	-0.9605823	-0.91968412	-0.96474	-0.081241857	-0.03232286	0.071491977	-0.88292902	-0.92086241	-0.93055545	-0.14649178	-0.059629016	-0.033760433	-0.89643924	-0.96801207	-0.95281298	-0.90558202	-0.89765859	-0.90558202	-0.89765859	-0.95049455	-0.94639412	-0.87271353	-0.89838063	-0.94417239	-0.94814686	-0.96352	-0.89553006	-0.89707538	-0.97607024	-0.8854916	-0.81448907	-0.1456911	-0.31071813	-0.52932838	-0.95654812	-0.9255342	-0.9588768	-0.96963324	-0.91838031	-0.96938432	0.11127649	-0.59320866	-0.32686481	-0.86744975	-0.93350736	-0.92639772	-0.88812266	-0.91434669	-0.93818315	-0.17578712	-0.44554297	-0.15138041	-0.91082857	-0.90542048	-0.10184723	-0.94510745	-0.94690784	-0.056034627	-0.91446119	-0.90482353	-0.27246927	-0.94566717	-0.95506313	-0.17199628
28	5	1	0.27059768	-0.028462472	-0.09012691	-0.97272201	-0.86851977	-0.86623506	0.9522737	-0.24404346	0.012955835	-0.9954028	-0.98732349	-0.91337592	0.077237117	-0.034785497	-0.077583413	-0.96081599	-0.93201019	-0.96704461	-0.084133179	-0.063561693	0.086700253	-0.91101278	-0.92540766	-0.93924348	-0.087001565	-0.064603145	-0.048546854	-0.93268252	-0.96961603	-0.96343787	-0.91291867	-0.91017702	-0.91291867	-0.91017702	-0.95571839	-0.95049239	-0.8971281	-0.89412466	-0.96126192	-0.95752635	-0.96481409	-0.88701128	-0.90277712	-0.97654329	-0.86673177	-0.85718695	-0.058413263	-0.15723475	-0.19104929	-0.95852296	-0.93698572	-0.95915877	-0.96733537	-0.9308565	-0.97441698	0.20580489	-0.47432336	-0.13659921	-0.90660719	-0.93561675	-0.93931257	-0.91300905	-0.92010181	-0.94459327	-0.45006757	-0.42981882	-0.32271349	-0.91192648	-0.92199561	-0.13653183	-0.95197998	-0.94717907	0.062776352	-0.92169097	-0.89487245	-0.42412779	-0.96256867	-0.9539435	-0.4066721
28	5	1	0.28190528	-0.020871772	-0.12500629	-0.98525378	-0.89441678	-0.93120746	0.95032166	-0.25041996	0.018304667	-0.99498081	-0.96114345	-0.96497325	0.067137603	0.028887732	0.037417026	-0.97892712	-0.96101133	-0.9792038	-0.037227483	-0.048859343	0.06312453	-0.95001178	-0.96365937	-0.94417912	-0.067993728	-0.023356506	-0.059756634	-0.97167965	-0.98245773	-0.97073771	-0.94464581	-0.94070019	-0.94464581	-0.94070019	-0.97562665	-0.97213034	-0.94608053	-0.94602005	-0.97914557	-0.97884608	-0.98105957	-0.93144857	-0.94287398	-0.98726587	-0.88425481	-0.92917019	-0.022913911	-0.24781844	-0.14129743	-0.97740861	-0.96028304	-0.9753061	-0.9828227	-0.96479832	-0.98183343	0.44426159	-0.22795127	-0.13874766	-0.94098561	-0.96564659	-0.94664558	-0.95285072	-0.96261375	-0.94828369	-0.044959047	-0.12721774	-0.43390555	-0.95449666	-0.94166441	-0.099489797	-0.97196964	-0.97078174	0.20371251	-0.9544508	-0.94934488	-0.18284462	-0.97980145	-0.97853029	-0.013462353
28	5	1	0.28859303	0.0074879614	-0.087688706	-0.99275254	-0.96160298	-0.96480693	0.95101101	-0.25171082	0.016365846	-0.99131381	-0.95917842	-0.97302439	0.075424998	0.028582938	0.016363985	-0.98823821	-0.98241065	-0.99022598	-0.016016036	-0.05515802	0.070329611	-0.96550182	-0.97274514	-0.96778743	-0.097139726	-0.032702069	-0.042890493	-0.98389693	-0.99053811	-0.98684106	-0.96122196	-0.96058455	-0.96122196	-0.96058455	-0.98791785	-0.99121647	-0.96060756	-0.96970587	-0.98879359	-0.99059409	-0.99041929	-0.97005085	-0.97353902	-0.99390794	-0.95888173	-0.96171488	-0.03947769	0.13639581	-0.17690949	-0.9884363	-0.98160478	-0.98975122	-0.98903902	-0.98479499	-0.9890587	0.06454495	-0.021524099	-0.30204433	-0.97140432	-0.97763733	-0.97029604	-0.96447486	-0.97011668	-0.96971658	-0.52019513	-0.41443861	-0.29263638	-0.97335972	-0.95909039	-0.33070534	-0.98982747	-0.99183694	0.33900422	-0.977164	-0.96982058	-0.37041075	-0.98996582	-0.99167381	0.351584
28	5	1	0.28014142	-0.0053889299	-0.076979908	-0.99284066	-0.94510649	-0.97933578	0.95407035	-0.23843544	0.025673226	-0.9927371	-0.95178086	-0.950171	0.077795212	-0.014623264	-0.022890378	-0.98983235	-0.97583229	-0.99092303	-0.0096379396	-0.085244212	0.10494726	-0.97464823	-0.97565832	-0.97690192	-0.11690999	-0.039702158	-0.056721845	-0.98298289	-0.99014056	-0.98454576	-0.96484471	-0.96669389	-0.96484471	-0.96669389	-0.98727001	-0.98855806	-0.96669059	-0.97197589	-0.98880811	-0.98766405	-0.9908447	-0.95543798	-0.98142275	-0.99378833	-0.94249776	-0.9787354	-0.1131455	-0.029466635	0.19509213	-0.9896912	-0.97630946	-0.98984327	-0.99091589	-0.97693356	-0.99043719	0.062544934	-0.086916693	-0.15098797	-0.96677727	-0.98086486	-0.97575923	-0.97709441	-0.97289255	-0.97926398	0.044449206	-0.57396155	-0.15648299	-0.97124065	-0.96809837	-0.016896343	-0.98732668	-0.98913147	0.25752722	-0.97730257	-0.97295719	-0.21446066	-0.98732207	-0.98863452	0.093674752
28	5	1	0.27736566	-0.015510949	-0.10656866	-0.97978805	-0.90261172	-0.9272164	0.95495689	-0.23224174	0.036103375	-0.99785039	-0.98844329	-0.96923904	0.077872468	0.024673959	-0.016223243	-0.97515032	-0.94796438	-0.9759763	-0.04339455	-0.079902772	0.079895692	-0.95215811	-0.93020593	-0.90943752	-0.13026697	-0.047910884	-0.050835665	-0.96610929	-0.97165064	-0.94850404	-0.95326552	-0.92399978	-0.95326552	-0.92399978	-0.97241404	-0.95771917	-0.93794715	-0.89729007	-0.97249387	-0.95910257	-0.97754712	-0.9182642	-0.94587028	-0.98064663	-0.90011253	-0.92209059	-0.2103035	-0.40274358	-0.4106116	-0.97579253	-0.9539605	-0.97134879	-0.97662374	-0.94463091	-0.97942068	-0.105546	-0.68053806	-0.28314727	-0.93653565	-0.9475481	-0.91738523	-0.95708689	-0.92162653	-0.91501401	0.0081780351	-0.71162231	-0.52695764	-0.93537224	-0.92860194	-0.40446022	-0.96143862	-0.95156755	-0.13205618	-0.92621177	-0.89691801	-0.40629691	-0.96505459	-0.95446441	-0.38165637
28	5	1	0.28271894	-0.009179855	-0.11773313	-0.97487053	-0.87769555	-0.92786036	0.95552075	-0.23149048	0.036454986	-0.99423699	-0.9787149	-0.97444555	0.073317979	0.035967125	-0.0032469149	-0.96322682	-0.93010956	-0.96832708	-0.031397832	-0.082046891	0.086655542	-0.91045828	-0.92749503	-0.90199535	-0.068156432	-0.059652836	-0.039406096	-0.93996574	-0.96642251	-0.94254917	-0.93861787	-0.92428848	-0.93861787	-0.92428848	-0.95534123	-0.95424842	-0.91017563	-0.88772368	-0.95727853	-0.95789585	-0.96906887	-0.8993071	-0.93882508	-0.97752918	-0.8740429	-0.92645058	-0.066797232	-0.269813	-0.35196648	-0.96182517	-0.94016179	-0.96277033	-0.96832895	-0.92368486	-0.97269708	0.12641968	-0.6301583	-0.34036572	-0.90224831	-0.93976469	-0.90364534	-0.9134312	-0.92118027	-0.9102278	-0.35496838	-0.50354266	-0.40880393	-0.92949261	-0.93197893	-0.2132415	-0.9523058	-0.95569461	0.25288389	-0.91200626	-0.89113761	-0.35672636	-0.96142164	-0.95590486	-0.17110742
