"X19.subject"	"X19.activity"	"X19.experimenttype"	"X19.tBodyAcc.mean...X"	"X19.tBodyAcc.mean...Y"	"X19.tBodyAcc.mean...Z"	"X19.tBodyAcc.std...X"	"X19.tBodyAcc.std...Y"	"X19.tBodyAcc.std...Z"	"X19.tGravityAcc.mean...X"	"X19.tGravityAcc.mean...Y"	"X19.tGravityAcc.mean...Z"	"X19.tGravityAcc.std...X"	"X19.tGravityAcc.std...Y"	"X19.tGravityAcc.std...Z"	"X19.tBodyAccJerk.mean...X"	"X19.tBodyAccJerk.mean...Y"	"X19.tBodyAccJerk.mean...Z"	"X19.tBodyAccJerk.std...X"	"X19.tBodyAccJerk.std...Y"	"X19.tBodyAccJerk.std...Z"	"X19.tBodyGyro.mean...X"	"X19.tBodyGyro.mean...Y"	"X19.tBodyGyro.mean...Z"	"X19.tBodyGyro.std...X"	"X19.tBodyGyro.std...Y"	"X19.tBodyGyro.std...Z"	"X19.tBodyGyroJerk.mean...X"	"X19.tBodyGyroJerk.mean...Y"	"X19.tBodyGyroJerk.mean...Z"	"X19.tBodyGyroJerk.std...X"	"X19.tBodyGyroJerk.std...Y"	"X19.tBodyGyroJerk.std...Z"	"X19.tBodyAccMag.mean.."	"X19.tBodyAccMag.std.."	"X19.tGravityAccMag.mean.."	"X19.tGravityAccMag.std.."	"X19.tBodyAccJerkMag.mean.."	"X19.tBodyAccJerkMag.std.."	"X19.tBodyGyroMag.mean.."	"X19.tBodyGyroMag.std.."	"X19.tBodyGyroJerkMag.mean.."	"X19.tBodyGyroJerkMag.std.."	"X19.fBodyAcc.mean...X"	"X19.fBodyAcc.mean...Y"	"X19.fBodyAcc.mean...Z"	"X19.fBodyAcc.std...X"	"X19.fBodyAcc.std...Y"	"X19.fBodyAcc.std...Z"	"X19.fBodyAcc.meanFreq...X"	"X19.fBodyAcc.meanFreq...Y"	"X19.fBodyAcc.meanFreq...Z"	"X19.fBodyAccJerk.mean...X"	"X19.fBodyAccJerk.mean...Y"	"X19.fBodyAccJerk.mean...Z"	"X19.fBodyAccJerk.std...X"	"X19.fBodyAccJerk.std...Y"	"X19.fBodyAccJerk.std...Z"	"X19.fBodyAccJerk.meanFreq...X"	"X19.fBodyAccJerk.meanFreq...Y"	"X19.fBodyAccJerk.meanFreq...Z"	"X19.fBodyGyro.mean...X"	"X19.fBodyGyro.mean...Y"	"X19.fBodyGyro.mean...Z"	"X19.fBodyGyro.std...X"	"X19.fBodyGyro.std...Y"	"X19.fBodyGyro.std...Z"	"X19.fBodyGyro.meanFreq...X"	"X19.fBodyGyro.meanFreq...Y"	"X19.fBodyGyro.meanFreq...Z"	"X19.fBodyAccMag.mean.."	"X19.fBodyAccMag.std.."	"X19.fBodyAccMag.meanFreq.."	"X19.fBodyBodyAccJerkMag.mean.."	"X19.fBodyBodyAccJerkMag.std.."	"X19.fBodyBodyAccJerkMag.meanFreq.."	"X19.fBodyBodyGyroMag.mean.."	"X19.fBodyBodyGyroMag.std.."	"X19.fBodyBodyGyroMag.meanFreq.."	"X19.fBodyBodyGyroJerkMag.mean.."	"X19.fBodyBodyGyroJerkMag.std.."	"X19.fBodyBodyGyroJerkMag.meanFreq.."
19	5	1	0.27071336	-0.0270768	-0.1388418	-0.96741907	-0.89515148	-0.86817292	0.93982213	-0.2448649	0.1449724	-0.98641633	-0.97601677	-0.9033332	0.059535629	-0.029997188	0.011989074	-0.9323857	-0.95584755	-0.96632281	-0.01370554	-0.27495079	0.18370867	-0.88654886	-0.87946422	-0.92343016	-0.087201452	-0.035524194	-0.09421368	-0.89100242	-0.93479976	-0.93781453	-0.9174258	-0.91305732	-0.9174258	-0.91305732	-0.95372189	-0.93051473	-0.84360431	-0.85126579	-0.93875175	-0.90465314	-0.95104198	-0.91901369	-0.92251121	-0.97680766	-0.88965917	-0.85224513	0.43362028	-0.0477648	-0.42642745	-0.92979304	-0.95535143	-0.95858566	-0.9418164	-0.95968943	-0.97345767	0.50018228	-0.13063952	0.065728782	-0.85912628	-0.89586525	-0.90579589	-0.89519997	-0.87105017	-0.93714797	-0.24759773	-0.33042668	0.21414081	-0.92873873	-0.91727651	-0.20677458	-0.92880481	-0.93029178	0.23679612	-0.88022086	-0.85770799	-0.15581973	-0.92203426	-0.8913121	-0.12312943
19	5	1	0.27194426	-0.045884238	-0.12617263	-0.99122298	-0.95052337	-0.91441719	0.9371187	-0.25000181	0.13340317	-0.99393372	-0.9462906	-0.98287917	0.08101771	-0.0065772401	-0.064328196	-0.98838322	-0.96735682	-0.9930559	-0.05971997	-0.23866281	0.12108671	-0.94971107	-0.95822263	-0.9369605	-0.11713443	-0.023015484	-0.074572464	-0.97570832	-0.98632091	-0.97381961	-0.93948482	-0.95488434	-0.93948482	-0.95488434	-0.98439058	-0.98627948	-0.90002238	-0.94540786	-0.98195685	-0.98415616	-0.98847439	-0.95396111	-0.93786311	-0.99257285	-0.9507722	-0.90798467	0.031221399	-0.066667593	-0.058619128	-0.98758772	-0.96683494	-0.98993494	-0.99047714	-0.9704099	-0.99530065	0.16271347	-0.27150998	0.055961261	-0.94688289	-0.96588181	-0.93923564	-0.95086241	-0.95421845	-0.94178654	-0.28902581	-0.40418278	-0.36827522	-0.96172728	-0.95694671	-0.17383527	-0.98633447	-0.98468809	-0.022226097	-0.96537401	-0.94284872	-0.4220295	-0.98413513	-0.98489808	-0.078724615
19	5	1	0.28444444	-0.028633037	-0.17136703	-0.98677395	-0.94219578	-0.93925932	0.93577682	-0.26669061	0.12318365	-0.99721562	-0.95200636	-0.90548254	0.081925335	0.03662175	0.019797319	-0.98174931	-0.96848301	-0.98331011	-0.042646264	-0.1455003	0.073611519	-0.93493474	-0.95807621	-0.9520391	-0.10426974	-0.024163288	-0.048398329	-0.97219228	-0.98642535	-0.97852536	-0.93538309	-0.94526305	-0.93538309	-0.94526305	-0.98017176	-0.9778649	-0.92943009	-0.93703348	-0.98187482	-0.98414675	-0.98186069	-0.94042054	-0.96592954	-0.98931018	-0.94576598	-0.93015891	-0.0054351648	0.12912936	-0.33205324	-0.98094638	-0.96605851	-0.98008167	-0.98442584	-0.97422585	-0.98522022	0.080688953	0.11533118	-0.17109989	-0.94786878	-0.96918082	-0.95764717	-0.93285458	-0.95253273	-0.95445236	-0.58260529	-0.45689504	-0.35005503	-0.95841813	-0.94583418	-0.32377859	-0.97716629	-0.97743008	0.22096592	-0.95916902	-0.93456135	-0.49708465	-0.98326015	-0.98619686	0.02857766
19	5	1	0.28057758	-0.015260767	-0.12414101	-0.98676404	-0.93396367	-0.8963278	0.93728776	-0.27472497	0.10063142	-0.99253313	-0.9831687	-0.91153415	0.07422833	0.023597612	0.051113766	-0.98188764	-0.96109232	-0.97658252	-0.021522565	-0.064982585	0.054344469	-0.92293493	-0.96901166	-0.9575482	-0.066149159	-0.034478523	-0.048029259	-0.9553676	-0.98726577	-0.97979778	-0.94443154	-0.94168997	-0.94443154	-0.94168997	-0.97489355	-0.97401223	-0.93617673	-0.92373937	-0.97806497	-0.97608029	-0.98386252	-0.94055546	-0.93187187	-0.98806408	-0.93371002	-0.88597127	-0.11443799	-0.25982656	-0.27135998	-0.98202527	-0.96009813	-0.97073149	-0.98334511	-0.96524951	-0.9816664	0.083498209	-0.20808401	-0.14104512	-0.92013423	-0.97385768	-0.96232835	-0.92439031	-0.96640217	-0.95970983	-0.25655903	-0.5116559	-0.35980389	-0.94376481	-0.94838578	-0.12590333	-0.97426976	-0.97203467	0.04336136	-0.94052285	-0.92575621	-0.19377225	-0.97808538	-0.97476332	-0.20643012
19	5	1	0.27338334	-0.013484922	-0.087364831	-0.99292357	-0.96194054	-0.94550851	0.93834273	-0.27247742	0.095049912	-0.99665321	-0.98271716	-0.96161438	0.068226806	0.0045363207	-0.022030924	-0.98836497	-0.9694931	-0.98132735	-0.029759733	-0.054223785	0.067313522	-0.93634434	-0.97499361	-0.97282488	-0.085699501	-0.045765541	-0.060932872	-0.96225056	-0.98930869	-0.98430207	-0.97219492	-0.95348879	-0.97219492	-0.95348879	-0.98127813	-0.98117749	-0.95670733	-0.92020323	-0.98321711	-0.97753026	-0.98967724	-0.95976003	-0.9568987	-0.99471155	-0.9644956	-0.94253321	0.17856099	0.026163514	-0.32248789	-0.98757339	-0.96757719	-0.97532188	-0.99045536	-0.97439772	-0.98694192	0.093126267	-0.11872167	0.047460201	-0.93311175	-0.97864873	-0.97299947	-0.93775199	-0.97298463	-0.97507429	-0.49868222	-0.46517296	-0.25559819	-0.96060805	-0.95562904	-0.34451607	-0.98030685	-0.98056424	0.027605214	-0.94788847	-0.91738883	-0.52283274	-0.98023769	-0.97531303	-0.33346203
19	5	1	0.28075099	-0.016298394	-0.10413659	-0.99636681	-0.98461705	-0.96781245	0.93763249	-0.26979409	0.10091021	-0.99781474	-0.997544	-0.98183572	0.07836346	0.013133966	0.018962359	-0.99456153	-0.98472049	-0.98910787	-0.028703652	-0.050479433	0.076475547	-0.98534809	-0.98845377	-0.9924785	-0.090469663	-0.034253293	-0.051680828	-0.98688694	-0.99603338	-0.99423248	-0.9864052	-0.98221012	-0.9864052	-0.98221012	-0.99129797	-0.99003284	-0.98338294	-0.98599618	-0.99374296	-0.99456076	-0.99525114	-0.98273971	-0.97801069	-0.99691024	-0.98557774	-0.96379017	0.035265701	0.077023716	0.08557955	-0.99462876	-0.98510123	-0.98632712	-0.99494992	-0.98529964	-0.99065365	0.26642476	-0.13707017	0.082557754	-0.9812354	-0.99035566	-0.99119475	-0.98659001	-0.98732702	-0.99358684	-0.0032080276	-0.23309823	0.041315135	-0.98357206	-0.98300901	0.12440109	-0.990468	-0.98781724	0.39646646	-0.98591413	-0.98835904	0.13883895	-0.99440355	-0.9947941	0.021103381
19	5	1	0.2784703	-0.01540892	-0.091669227	-0.99533862	-0.98179454	-0.96651317	0.93835109	-0.26892183	0.1036974	-0.99583766	-0.99421639	-0.97457598	0.075889894	0.011113236	-0.0020532234	-0.99235216	-0.98454792	-0.99470994	-0.031582573	-0.052727506	0.082742593	-0.97818941	-0.98803115	-0.98958374	-0.10214902	-0.045010771	-0.055349493	-0.98737844	-0.99696374	-0.9950761	-0.98151535	-0.97891185	-0.98151535	-0.97891185	-0.99246812	-0.99335804	-0.97899072	-0.98309001	-0.99473599	-0.99440278	-0.99426363	-0.98070501	-0.98729285	-0.99581577	-0.98245439	-0.95839446	0.051730737	-0.0041516649	-0.12285101	-0.99258487	-0.98398207	-0.99295513	-0.99273189	-0.98644048	-0.99514209	0.39398592	-0.09185789	0.237848	-0.97712879	-0.99182226	-0.99100449	-0.97857165	-0.98600843	-0.9898736	-0.40043294	-0.37100161	-0.053693106	-0.98685787	-0.97678465	-0.063229067	-0.99240251	-0.99360148	0.31764616	-0.98711678	-0.98305443	-0.32927605	-0.99424412	-0.99464276	0.13451996
19	5	1	0.27601503	-0.01599317	-0.099466749	-0.99590986	-0.9814348	-0.96100829	0.93864135	-0.26794603	0.1100047	-0.99697494	-0.99582392	-0.96516188	0.074825614	0.018917716	-0.02988917	-0.99207037	-0.9847164	-0.99292109	-0.035039966	-0.07199236	0.084714107	-0.97978609	-0.99343366	-0.99086657	-0.10772667	-0.04786549	-0.060147601	-0.98940416	-0.99715761	-0.9964442	-0.98202541	-0.97898096	-0.98202541	-0.97898096	-0.99155096	-0.99287211	-0.98438584	-0.98031368	-0.99596762	-0.99476462	-0.99444044	-0.98023362	-0.97390723	-0.99666141	-0.98218222	-0.95621428	0.079052415	0.12820569	-0.0077176094	-0.99214907	-0.98421304	-0.99155073	-0.99266902	-0.98650746	-0.99281647	0.41333862	0.020422184	-0.16540875	-0.97842787	-0.99312234	-0.99189525	-0.98022963	-0.99360181	-0.99117555	-0.20988795	0.054508024	-0.084982338	-0.98273524	-0.97889286	-0.066202809	-0.99196899	-0.99301971	0.36981281	-0.9837906	-0.98106156	-0.030325549	-0.99438668	-0.99535979	0.20084991
19	5	1	0.2802122	-0.0098666408	-0.10709308	-0.9980979	-0.97503175	-0.97657192	0.93837714	-0.26684144	0.11298715	-0.99726764	-0.99016741	-0.99071134	0.076041329	0.014700777	0.014669719	-0.99761015	-0.98593489	-0.98933774	-0.031160738	-0.071585795	0.079797557	-0.98558323	-0.99305804	-0.9921391	-0.092319655	-0.040742742	-0.052943911	-0.98967969	-0.99790035	-0.99648431	-0.98536248	-0.98487308	-0.98536248	-0.98487308	-0.99208766	-0.99240813	-0.98810677	-0.98786157	-0.99609206	-0.99578652	-0.99772926	-0.97855919	-0.98034721	-0.99824463	-0.97370662	-0.97519808	-0.020699486	-0.072932544	0.093045515	-0.99732735	-0.98516981	-0.98788735	-0.99820752	-0.98802009	-0.98925286	0.34191035	-0.07329409	0.031352968	-0.98300415	-0.99510599	-0.9928656	-0.98633231	-0.99186021	-0.99244279	-0.20504805	-0.4392049	-0.13389103	-0.98656784	-0.98505338	-0.054343407	-0.991376	-0.99280849	0.38438976	-0.99082198	-0.98769063	-0.21345625	-0.99558949	-0.99599952	0.22504089
19	5	1	0.27869596	-0.0034684269	-0.087725661	-0.99789355	-0.97929156	-0.9855406	0.93937819	-0.261917	0.11439121	-0.99655852	-0.9766065	-0.97903896	0.073928166	0.0032943691	-0.00028673821	-0.9967845	-0.98422012	-0.98849753	-0.026107622	-0.069228365	0.086772131	-0.98034338	-0.99015482	-0.98865778	-0.10216002	-0.041585505	-0.053149211	-0.98854651	-0.99581322	-0.99180552	-0.97893303	-0.98005455	-0.97893303	-0.98005455	-0.99085282	-0.99182689	-0.98241982	-0.98864621	-0.99354226	-0.99532675	-0.99704944	-0.97951665	-0.98562692	-0.99833937	-0.97936726	-0.98572765	0.060103886	-0.12502945	0.18777453	-0.99676913	-0.98382318	-0.98664387	-0.99708153	-0.98588811	-0.98887133	0.25462464	-0.24841335	0.11294366	-0.98074505	-0.99214605	-0.98750298	-0.98033174	-0.9889801	-0.99000866	-0.41962468	-0.38678542	-0.089315924	-0.98422186	-0.97957546	-0.19388159	-0.99077884	-0.99221294	0.41533909	-0.99091851	-0.98877272	-0.12305328	-0.99525837	-0.99536984	0.15846203
