"X11.subject"	"X11.activity"	"X11.experimenttype"	"X11.tBodyAcc.mean...X"	"X11.tBodyAcc.mean...Y"	"X11.tBodyAcc.mean...Z"	"X11.tBodyAcc.std...X"	"X11.tBodyAcc.std...Y"	"X11.tBodyAcc.std...Z"	"X11.tGravityAcc.mean...X"	"X11.tGravityAcc.mean...Y"	"X11.tGravityAcc.mean...Z"	"X11.tGravityAcc.std...X"	"X11.tGravityAcc.std...Y"	"X11.tGravityAcc.std...Z"	"X11.tBodyAccJerk.mean...X"	"X11.tBodyAccJerk.mean...Y"	"X11.tBodyAccJerk.mean...Z"	"X11.tBodyAccJerk.std...X"	"X11.tBodyAccJerk.std...Y"	"X11.tBodyAccJerk.std...Z"	"X11.tBodyGyro.mean...X"	"X11.tBodyGyro.mean...Y"	"X11.tBodyGyro.mean...Z"	"X11.tBodyGyro.std...X"	"X11.tBodyGyro.std...Y"	"X11.tBodyGyro.std...Z"	"X11.tBodyGyroJerk.mean...X"	"X11.tBodyGyroJerk.mean...Y"	"X11.tBodyGyroJerk.mean...Z"	"X11.tBodyGyroJerk.std...X"	"X11.tBodyGyroJerk.std...Y"	"X11.tBodyGyroJerk.std...Z"	"X11.tBodyAccMag.mean.."	"X11.tBodyAccMag.std.."	"X11.tGravityAccMag.mean.."	"X11.tGravityAccMag.std.."	"X11.tBodyAccJerkMag.mean.."	"X11.tBodyAccJerkMag.std.."	"X11.tBodyGyroMag.mean.."	"X11.tBodyGyroMag.std.."	"X11.tBodyGyroJerkMag.mean.."	"X11.tBodyGyroJerkMag.std.."	"X11.fBodyAcc.mean...X"	"X11.fBodyAcc.mean...Y"	"X11.fBodyAcc.mean...Z"	"X11.fBodyAcc.std...X"	"X11.fBodyAcc.std...Y"	"X11.fBodyAcc.std...Z"	"X11.fBodyAcc.meanFreq...X"	"X11.fBodyAcc.meanFreq...Y"	"X11.fBodyAcc.meanFreq...Z"	"X11.fBodyAccJerk.mean...X"	"X11.fBodyAccJerk.mean...Y"	"X11.fBodyAccJerk.mean...Z"	"X11.fBodyAccJerk.std...X"	"X11.fBodyAccJerk.std...Y"	"X11.fBodyAccJerk.std...Z"	"X11.fBodyAccJerk.meanFreq...X"	"X11.fBodyAccJerk.meanFreq...Y"	"X11.fBodyAccJerk.meanFreq...Z"	"X11.fBodyGyro.mean...X"	"X11.fBodyGyro.mean...Y"	"X11.fBodyGyro.mean...Z"	"X11.fBodyGyro.std...X"	"X11.fBodyGyro.std...Y"	"X11.fBodyGyro.std...Z"	"X11.fBodyGyro.meanFreq...X"	"X11.fBodyGyro.meanFreq...Y"	"X11.fBodyGyro.meanFreq...Z"	"X11.fBodyAccMag.mean.."	"X11.fBodyAccMag.std.."	"X11.fBodyAccMag.meanFreq.."	"X11.fBodyBodyAccJerkMag.mean.."	"X11.fBodyBodyAccJerkMag.std.."	"X11.fBodyBodyAccJerkMag.meanFreq.."	"X11.fBodyBodyGyroMag.mean.."	"X11.fBodyBodyGyroMag.std.."	"X11.fBodyBodyGyroMag.meanFreq.."	"X11.fBodyBodyGyroJerkMag.mean.."	"X11.fBodyBodyGyroJerkMag.std.."	"X11.fBodyBodyGyroJerkMag.meanFreq.."
11	5	1	0.2730386	-0.033769858	-0.10250193	-0.96349426	-0.90546117	-0.95868614	0.9373294	-0.17051241	0.22273028	-0.97613855	-0.97547395	-0.95850554	0.089483994	0.073873796	-0.005777146	-0.93118764	-0.92888695	-0.97351379	-0.08343562	-0.13576627	0.076595326	-0.96027368	-0.98029076	-0.94580936	-0.090029028	-0.033743326	-0.025793782	-0.93176776	-0.97025746	-0.96455076	-0.95874177	-0.90874549	-0.95874177	-0.90874549	-0.96338785	-0.90272156	-0.92477774	-0.9575412	-0.9759779	-0.93803881	-0.94566356	-0.8930369	-0.9596211	-0.97360244	-0.91787829	-0.9605181	0.31216465	0.20236439	0.048928187	-0.92360173	-0.91967292	-0.96591361	-0.94785078	-0.94786428	-0.98088639	0.30022991	1	0.2203675	-0.94024509	-0.97377703	-0.9385557	-0.96704272	-0.98576454	-0.95326658	0.48787412	0.99374103	0.14548121	-0.90247319	-0.92571936	0.051189558	-0.9131427	-0.8890749	-0.40564396	-0.95501825	-0.96692175	0.57800055	-0.94377187	-0.93480465	-0.29671773
11	5	1	0.27267238	-0.014362153	-0.10529951	-0.996273	-0.96749109	-0.99008831	0.93767886	-0.1741753	0.22142744	-0.99010034	-0.98492822	-0.98865453	0.080629593	0.022957659	-0.0073358495	-0.99533857	-0.98397182	-0.99110839	-0.073175372	-0.12723604	0.077941004	-0.97267794	-0.99421751	-0.97078363	-0.077697181	-0.038369828	-0.04094903	-0.99031255	-0.99537267	-0.99128194	-0.98729578	-0.99044642	-0.98729578	-0.99044642	-0.99117815	-0.99412427	-0.94552835	-0.9607588	-0.99373964	-0.99543839	-0.99479451	-0.97185976	-0.98986949	-0.99705024	-0.96623039	-0.99012284	0.13065541	-0.09761098	0.2309657	-0.99517759	-0.98475434	-0.98989915	-0.99595705	-0.98408936	-0.99077482	0.30616475	-0.23082451	0.02916329	-0.96548884	-0.99394779	-0.97399256	-0.97488739	-0.99435545	-0.97221819	-0.012073516	0.10536849	-0.22166557	-0.99024535	-0.99108592	0.16169507	-0.9934777	-0.99380272	0.49826767	-0.97129259	-0.96056911	-0.24590896	-0.99447293	-0.99708379	0.58265629
11	5	1	0.27973943	-0.015035944	-0.10503654	-0.99718766	-0.98157027	-0.99125998	0.93578462	-0.17311074	0.22345589	-0.99703503	-0.98863507	-0.99453722	0.077397007	0.018132473	-0.012712138	-0.99537728	-0.98317325	-0.99660294	-0.044551048	-0.10949591	0.096143775	-0.97467991	-0.99385249	-0.98179556	-0.087623736	-0.037550817	-0.042034525	-0.99048682	-0.99706651	-0.99313149	-0.99349344	-0.99225168	-0.99349344	-0.99225168	-0.99353324	-0.99537452	-0.97192521	-0.96979034	-0.99495272	-0.99650162	-0.99622639	-0.98077257	-0.99364459	-0.99767183	-0.98207336	-0.98949628	0.03249759	0.18786237	0.23420306	-0.99548466	-0.98299928	-0.99583726	-0.99564046	-0.98461139	-0.99585628	0.33776804	-0.011477171	-0.15525713	-0.976217	-0.9946341	-0.98102929	-0.97446876	-0.99331567	-0.98357902	-0.22687839	-0.083502783	0.039962665	-0.99182149	-0.99281686	0.29735058	-0.99493876	-0.99452759	0.56468891	-0.98405109	-0.96679083	-0.62312056	-0.9962415	-0.99677682	0.2375444
11	5	1	0.27794935	-0.010034447	-0.10083088	-0.99609555	-0.95676298	-0.98983886	0.93652139	-0.17140813	0.22487484	-0.99609302	-0.99762415	-0.99282947	0.078578382	0.010371056	-0.0029542672	-0.99441343	-0.98226644	-0.9931792	-0.012295217	-0.088687871	0.10160391	-0.94606862	-0.99367557	-0.98513809	-0.11754514	-0.034436179	-0.064460961	-0.98348447	-0.99781522	-0.9924635	-0.98638993	-0.97011405	-0.98638993	-0.97011405	-0.9919436	-0.99226971	-0.9646648	-0.93420088	-0.99332592	-0.99240989	-0.99531091	-0.96770111	-0.99100694	-0.99642383	-0.95328795	-0.98895391	-0.01057677	-0.33874658	0.11227168	-0.99443054	-0.98054446	-0.99250719	-0.99487967	-0.98606552	-0.99226245	0.19247384	-0.099551723	-0.002678248	-0.95055579	-0.99402842	-0.98502917	-0.94555124	-0.99339827	-0.98637708	-0.43175961	0.13388101	0.075818732	-0.97879372	-0.96896493	-0.26817485	-0.99136686	-0.99241241	0.1916347	-0.95954913	-0.93070561	-0.5567771	-0.99409993	-0.99042609	-0.3057538
11	5	1	0.2743814	-0.014031104	-0.10105394	-0.99612991	-0.94404563	-0.9821498	0.93664711	-0.16815106	0.22797973	-0.99706789	-0.97978596	-0.98335671	0.077491247	-0.00044949051	-0.014779303	-0.99324438	-0.98150986	-0.99034189	-0.021971753	-0.078623332	0.10371834	-0.93897918	-0.99484212	-0.97754575	-0.11231705	-0.033226778	-0.06074886	-0.9823303	-0.9967514	-0.99119938	-0.97986352	-0.96880882	-0.97986352	-0.96880882	-0.98971444	-0.99177034	-0.95782096	-0.93644852	-0.9920962	-0.99222726	-0.99552015	-0.96602143	-0.98382371	-0.99635679	-0.93717979	-0.98157626	0.0018109128	-0.34062296	0.1476023	-0.99372421	-0.97945075	-0.98861112	-0.99324176	-0.98589077	-0.99061036	0.36444659	0.023504625	0.16818581	-0.95138625	-0.99408751	-0.98181627	-0.93696189	-0.99534518	-0.97804973	-0.58333112	0.16999569	-0.26241324	-0.97868788	-0.96733413	-0.24135635	-0.99111243	-0.9914329	0.10332202	-0.96651375	-0.93094093	-0.80234354	-0.99301087	-0.99129278	-0.16701742
11	5	1	0.27149144	-0.031237372	-0.10393143	-0.99436546	-0.96135131	-0.96213014	0.93561545	-0.16731278	0.23034164	-0.99721538	-0.97657124	-0.99313771	0.073805372	0.0076515795	-0.0037347244	-0.99386923	-0.98156412	-0.99123299	-0.040124016	-0.073900291	0.090627534	-0.97433147	-0.99235731	-0.9665585	-0.085549185	-0.04107675	-0.063875121	-0.98808363	-0.99590049	-0.98781983	-0.97302516	-0.97042275	-0.97302516	-0.97042275	-0.99020737	-0.99269581	-0.97380859	-0.97245148	-0.99258265	-0.99451317	-0.9943964	-0.97392194	-0.97902251	-0.99422383	-0.95704027	-0.95559703	-0.080451461	-0.14310759	-0.26750855	-0.99445858	-0.98208514	-0.98914779	-0.99368183	-0.98218941	-0.99196651	0.27940035	0.053093498	-0.036111247	-0.97506203	-0.99286357	-0.97098701	-0.97431226	-0.99199627	-0.96800753	-0.15138055	-0.29023631	-0.2664784	-0.98356548	-0.96741456	-0.26304143	-0.99346721	-0.99003183	0.15218151	-0.98096931	-0.9716054	-0.24735257	-0.9943797	-0.99469472	0.44981632
11	5	1	0.28040727	-0.017603976	-0.11408518	-0.99155513	-0.9417581	-0.95923747	0.93397245	-0.17404736	0.23141998	-0.99382789	-0.97191536	-0.99071565	0.073478515	0.029483623	0.013009551	-0.99493616	-0.98174213	-0.99255832	-0.033037235	-0.073421243	0.069747926	-0.98047734	-0.99297179	-0.96889538	-0.089727279	-0.04454715	-0.054492288	-0.98888043	-0.99695388	-0.98872312	-0.96879244	-0.97497128	-0.96879244	-0.97497128	-0.99120435	-0.99333309	-0.97974543	-0.97565494	-0.99357511	-0.99488149	-0.99378802	-0.96377037	-0.97737182	-0.99047724	-0.93495064	-0.95237169	-0.25954611	-0.23663545	-0.25143105	-0.99500201	-0.98082627	-0.98938565	-0.99529217	-0.98433306	-0.99484291	0.27480246	-0.0198476	0.078462844	-0.9809493	-0.99353151	-0.97688719	-0.98044617	-0.99257325	-0.96915012	-0.1114601	-0.15798914	-0.39277148	-0.97866256	-0.97553679	-0.21903686	-0.99318674	-0.9921354	0.13278876	-0.98365491	-0.97461769	-0.34491882	-0.99477376	-0.99491634	0.34750054
11	5	1	0.28545798	-0.0068687057	-0.11721027	-0.99567423	-0.97904555	-0.98335826	0.93471805	-0.17389138	0.22969286	-0.99047044	-0.97559614	-0.9800083	0.074098078	0.017819447	-0.0028785316	-0.99608285	-0.98856761	-0.99396692	-0.029039195	-0.073963666	0.076964971	-0.98487317	-0.99691801	-0.97656187	-0.089547207	-0.040364053	-0.041384654	-0.99286196	-0.99872575	-0.99393948	-0.98627373	-0.97910686	-0.98627373	-0.97910686	-0.99456349	-0.99526163	-0.98612473	-0.98191496	-0.99677567	-0.99714181	-0.99587789	-0.98206782	-0.9914129	-0.99545846	-0.9777123	-0.97925793	-0.15537891	-0.0082752205	0.074253929	-0.99598055	-0.9876119	-0.9935976	-0.99655918	-0.99076801	-0.99272057	0.31074445	-0.055857654	0.1921464	-0.98238909	-0.99770975	-0.97967153	-0.9855953	-0.99635726	-0.97749993	-0.11196972	-0.1329423	-0.13992634	-0.98804269	-0.97652945	-0.11212341	-0.9949752	-0.99436525	0.26599165	-0.98592338	-0.98207609	-0.039411709	-0.99687743	-0.99741471	0.27939186
11	5	1	0.27629411	-0.015165816	-0.10736296	-0.99819305	-0.98963798	-0.99498365	0.93693898	-0.16813769	0.2265929	-0.99688058	-0.9892114	-0.99222621	0.071141732	0.0055041838	0.0055222458	-0.99650637	-0.98736623	-0.99477729	-0.024095144	-0.069129848	0.092451694	-0.9887416	-0.99882887	-0.99137014	-0.097576419	-0.041640912	-0.052104182	-0.99494051	-0.99879471	-0.99471597	-0.99693536	-0.99831145	-0.99693536	-0.99831145	-0.99486694	-0.99491728	-0.99062549	-0.99279374	-0.99761019	-0.99799706	-0.99720197	-0.98738497	-0.99378654	-0.99876384	-0.99054432	-0.99537777	0.23068397	0.22854446	0.34184562	-0.99623651	-0.9881115	-0.99408821	-0.99717942	-0.98728217	-0.99390498	0.32678037	0.079622207	0.13108201	-0.98990935	-0.99855961	-0.99137969	-0.98844453	-0.99897955	-0.99201571	-0.40516131	0.25715643	-0.035886424	-0.99816044	-0.99793909	0.6661982	-0.99412815	-0.99495428	0.5842812	-0.99468858	-0.99247036	-0.24634497	-0.99780314	-0.99806853	0.38872995
11	5	1	0.27413574	-0.023126162	-0.10521459	-0.99744226	-0.98190889	-0.99364961	0.93655953	-0.16714792	0.22678927	-0.99682909	-0.99563497	-0.99521259	0.076673694	0.0043377154	-0.0033374982	-0.99562182	-0.98520815	-0.99284777	-0.023928162	-0.074558836	0.10049722	-0.99126898	-0.99733413	-0.99539261	-0.10300199	-0.042302825	-0.057204752	-0.99615743	-0.99930221	-0.99625952	-0.9923133	-0.99326303	-0.9923133	-0.99326303	-0.99272894	-0.99434861	-0.99155502	-0.9941607	-0.99834116	-0.99937789	-0.99701613	-0.98178375	-0.99306453	-0.99760027	-0.98200895	-0.99367285	0.088456195	0.14408141	0.32217587	-0.99606269	-0.98524547	-0.99127471	-0.99544802	-0.98621009	-0.99298865	0.3203053	0.081838897	0.18568881	-0.99102674	-0.99810512	-0.99459343	-0.99130065	-0.99678263	-0.99606689	-0.10513277	-0.10267606	0.092887877	-0.99398352	-0.99282102	0.32488543	-0.99316614	-0.99512408	0.6099648	-0.99531506	-0.99410154	0.066011865	-0.99921945	-0.99930843	0.78233452
