"X26.subject"	"X26.activity"	"X26.experimenttype"	"X26.tBodyAcc.mean...X"	"X26.tBodyAcc.mean...Y"	"X26.tBodyAcc.mean...Z"	"X26.tBodyAcc.std...X"	"X26.tBodyAcc.std...Y"	"X26.tBodyAcc.std...Z"	"X26.tGravityAcc.mean...X"	"X26.tGravityAcc.mean...Y"	"X26.tGravityAcc.mean...Z"	"X26.tGravityAcc.std...X"	"X26.tGravityAcc.std...Y"	"X26.tGravityAcc.std...Z"	"X26.tBodyAccJerk.mean...X"	"X26.tBodyAccJerk.mean...Y"	"X26.tBodyAccJerk.mean...Z"	"X26.tBodyAccJerk.std...X"	"X26.tBodyAccJerk.std...Y"	"X26.tBodyAccJerk.std...Z"	"X26.tBodyGyro.mean...X"	"X26.tBodyGyro.mean...Y"	"X26.tBodyGyro.mean...Z"	"X26.tBodyGyro.std...X"	"X26.tBodyGyro.std...Y"	"X26.tBodyGyro.std...Z"	"X26.tBodyGyroJerk.mean...X"	"X26.tBodyGyroJerk.mean...Y"	"X26.tBodyGyroJerk.mean...Z"	"X26.tBodyGyroJerk.std...X"	"X26.tBodyGyroJerk.std...Y"	"X26.tBodyGyroJerk.std...Z"	"X26.tBodyAccMag.mean.."	"X26.tBodyAccMag.std.."	"X26.tGravityAccMag.mean.."	"X26.tGravityAccMag.std.."	"X26.tBodyAccJerkMag.mean.."	"X26.tBodyAccJerkMag.std.."	"X26.tBodyGyroMag.mean.."	"X26.tBodyGyroMag.std.."	"X26.tBodyGyroJerkMag.mean.."	"X26.tBodyGyroJerkMag.std.."	"X26.fBodyAcc.mean...X"	"X26.fBodyAcc.mean...Y"	"X26.fBodyAcc.mean...Z"	"X26.fBodyAcc.std...X"	"X26.fBodyAcc.std...Y"	"X26.fBodyAcc.std...Z"	"X26.fBodyAcc.meanFreq...X"	"X26.fBodyAcc.meanFreq...Y"	"X26.fBodyAcc.meanFreq...Z"	"X26.fBodyAccJerk.mean...X"	"X26.fBodyAccJerk.mean...Y"	"X26.fBodyAccJerk.mean...Z"	"X26.fBodyAccJerk.std...X"	"X26.fBodyAccJerk.std...Y"	"X26.fBodyAccJerk.std...Z"	"X26.fBodyAccJerk.meanFreq...X"	"X26.fBodyAccJerk.meanFreq...Y"	"X26.fBodyAccJerk.meanFreq...Z"	"X26.fBodyGyro.mean...X"	"X26.fBodyGyro.mean...Y"	"X26.fBodyGyro.mean...Z"	"X26.fBodyGyro.std...X"	"X26.fBodyGyro.std...Y"	"X26.fBodyGyro.std...Z"	"X26.fBodyGyro.meanFreq...X"	"X26.fBodyGyro.meanFreq...Y"	"X26.fBodyGyro.meanFreq...Z"	"X26.fBodyAccMag.mean.."	"X26.fBodyAccMag.std.."	"X26.fBodyAccMag.meanFreq.."	"X26.fBodyBodyAccJerkMag.mean.."	"X26.fBodyBodyAccJerkMag.std.."	"X26.fBodyBodyAccJerkMag.meanFreq.."	"X26.fBodyBodyGyroMag.mean.."	"X26.fBodyBodyGyroMag.std.."	"X26.fBodyBodyGyroMag.meanFreq.."	"X26.fBodyBodyGyroJerkMag.mean.."	"X26.fBodyBodyGyroJerkMag.std.."	"X26.fBodyBodyGyroJerkMag.meanFreq.."
26	5	1	0.27209328	-0.024768809	-0.088609535	-0.95089017	-0.89111	-0.87511109	0.95714483	-0.091280885	0.17259696	-0.95031211	-0.95436701	-0.93931756	0.098317805	-0.05360855	-0.014060625	-0.92532487	-0.93511925	-0.91758829	0.08811616	-0.25841579	0.33253317	-0.81502817	-0.89214278	-0.88968698	-0.18401598	-0.067017008	-0.12746833	-0.79149336	-0.92326357	-0.91852474	-0.91002003	-0.93391552	-0.91002003	-0.93391552	-0.93557837	-0.88997222	-0.77293635	-0.74044551	-0.91583315	-0.83927244	-0.93557019	-0.88899414	-0.88644876	-0.95843374	-0.89813581	-0.87768649	0.067709933	0.099461871	0.12329825	-0.92577796	-0.93227518	-0.89835618	-0.931609	-0.94374224	-0.93797566	0.16170379	-0.24937007	0.24342899	-0.7320018	-0.8894413	-0.86513896	-0.84248775	-0.89453227	-0.90909039	-0.0052025898	-0.080805162	0.15400719	-0.91996897	-0.95291348	0.36045493	-0.8966107	-0.88042803	-0.31953116	-0.75737238	-0.77314418	-0.13199357	-0.83710749	-0.85309173	-0.062361474
26	5	1	0.28476447	-0.040229179	-0.12095681	-0.99568823	-0.92148903	-0.86036849	0.95450602	-0.099603737	0.17180644	-0.986883	-0.9656623	-0.94684675	0.079401072	-0.0020633496	-0.041707453	-0.99224066	-0.96689193	-0.99092208	-0.015394267	-0.18481264	0.17881135	-0.91775564	-0.95730794	-0.92277758	-0.1144643	-0.032294366	-0.10147051	-0.95987479	-0.99201595	-0.99085145	-0.91566485	-0.95572498	-0.91566485	-0.95572498	-0.98565345	-0.98389242	-0.9079923	-0.88825295	-0.98410622	-0.97775988	-0.99386896	-0.9394612	-0.94190673	-0.9966638	-0.91700663	-0.83661545	0.16965496	-0.34055653	-0.50671082	-0.99222181	-0.96546654	-0.98844224	-0.99294827	-0.97125399	-0.99215125	0.34551425	-0.32911509	-0.05962276	-0.9221157	-0.97862198	-0.93111123	-0.91760686	-0.94820665	-0.92702502	-0.60193688	-0.49464369	-0.024781609	-0.96875424	-0.9548246	-0.46888297	-0.98347154	-0.98286268	-0.018197553	-0.94363574	-0.87833693	-0.56944494	-0.98114935	-0.97474556	-0.23175595
26	5	1	0.28510064	-0.030014325	-0.15497179	-0.99641061	-0.93934447	-0.93035217	0.95827754	-0.11237264	0.16411022	-0.99253351	-0.94909864	-0.90319818	0.075318769	0.052399879	0.029621432	-0.99546664	-0.98527923	-0.99326072	-0.048383356	-0.09936081	0.067490893	-0.98982635	-0.97517128	-0.96827276	-0.1082386	-0.025735089	-0.072845495	-0.99389773	-0.99437529	-0.99553429	-0.94900137	-0.93122227	-0.94900137	-0.93122227	-0.99277876	-0.99449193	-0.96565913	-0.98320753	-0.99526863	-0.99555211	-0.99618739	-0.94765496	-0.96422625	-0.99642661	-0.93795272	-0.91910532	-0.11247643	0.10520518	-0.25331625	-0.99590062	-0.98555496	-0.9920798	-0.99531608	-0.9859554	-0.99293667	0.1645273	0.10131004	-0.18732359	-0.98614213	-0.97988823	-0.97249631	-0.99096851	-0.97263176	-0.96962512	0.23300252	-0.20605321	-0.01605749	-0.96662287	-0.92584552	-0.38603637	-0.99391252	-0.99402217	0.56652595	-0.9869552	-0.98331401	-0.031402106	-0.99534289	-0.99575053	0.55549092
26	5	1	0.28184389	-0.0090636275	-0.12013415	-0.99692848	-0.96895573	-0.9811257	0.96052476	-0.11857881	0.14802261	-0.9962711	-0.98166411	-0.96817744	0.0726674	0.0070562078	0.0080352499	-0.99572549	-0.9887994	-0.99120188	-0.049493807	-0.075616141	0.049255657	-0.99468411	-0.99329275	-0.98536659	-0.093634239	-0.039359645	-0.050643249	-0.99545969	-0.9962473	-0.99705792	-0.98113624	-0.9884341	-0.98113624	-0.9884341	-0.99285998	-0.99499945	-0.97331639	-0.98925377	-0.99711686	-0.99706298	-0.99603784	-0.98092251	-0.98772453	-0.99735376	-0.96454915	-0.97787961	0.032444755	-0.18901497	0.11504011	-0.99570705	-0.98818218	-0.99168342	-0.99612135	-0.99047371	-0.98904361	0.10739896	0.12659063	-0.062568113	-0.99273209	-0.99393647	-0.99244742	-0.99527624	-0.99284155	-0.98448006	0.19212471	-0.20142843	-0.14174863	-0.98983802	-0.98825077	0.10388979	-0.99432464	-0.99448633	0.61486922	-0.99421405	-0.98782107	-0.13701252	-0.99679184	-0.99736338	0.31040502
26	5	1	0.28133378	-0.017197555	-0.12754065	-0.99731265	-0.9632277	-0.98702629	0.96196274	-0.1142143	0.14219694	-0.99669068	-0.9819649	-0.97533697	0.076587354	-0.0027978581	-0.0093737644	-0.99496822	-0.99141709	-0.99107696	-0.040672896	-0.066988123	0.066839552	-0.99352974	-0.99210415	-0.99267549	-0.094724795	-0.039809313	-0.052910718	-0.99393087	-0.9972962	-0.99480093	-0.98017023	-0.9874407	-0.98017023	-0.9874407	-0.99342248	-0.99466353	-0.98403672	-0.99265527	-0.99663304	-0.99736046	-0.99646668	-0.97900978	-0.98761438	-0.99772768	-0.95775359	-0.98675334	0.13378461	-0.026115214	0.14291578	-0.99498477	-0.99034277	-0.98952439	-0.9953851	-0.99363042	-0.99114781	0.2233433	0.39497702	-0.0044636475	-0.99148849	-0.99444909	-0.99220141	-0.99413161	-0.99076252	-0.99340886	0.11277049	-0.43707442	-0.053977771	-0.98838187	-0.98770495	0.016965681	-0.99421342	-0.99356902	0.46633809	-0.99460826	-0.99231697	-0.053458119	-0.99718604	-0.9974456	0.38063049
26	5	1	0.28092202	-0.019643146	-0.11787967	-0.99831183	-0.98264508	-0.98556769	0.96339883	-0.11444641	0.13539586	-0.99623509	-0.98572126	-0.97197266	0.073796002	0.029443285	0.017189226	-0.99573845	-0.99307245	-0.99279836	-0.031989317	-0.057487488	0.067360311	-0.99448906	-0.99558071	-0.99455465	-0.094338847	-0.048708116	-0.047276876	-0.99327948	-0.9952982	-0.99337906	-0.99121525	-0.98779811	-0.99121525	-0.98779811	-0.99468866	-0.99675097	-0.98869259	-0.99611145	-0.99533722	-0.99552507	-0.99757079	-0.98377489	-0.98792056	-0.99871387	-0.98201854	-0.98429296	0.15167626	0.35646842	0.19191075	-0.99641831	-0.99269057	-0.99197763	-0.995275	-0.99410814	-0.99204253	0.24597832	0.26334557	0.080383458	-0.99243996	-0.99451969	-0.99160021	-0.99511424	-0.99635333	-0.99646598	0.26650865	0.3793703	0.50386892	-0.99011632	-0.98714175	-0.057302669	-0.99586999	-0.99707079	0.47780663	-0.99599078	-0.99677061	0.33574507	-0.99525486	-0.99585531	0.32189628
26	5	1	0.28016885	-0.010885812	-0.1159591	-0.98381964	-0.97039223	-0.97443951	0.96456494	-0.11534457	0.1313605	-0.99769594	-0.98867338	-0.9945521	0.068347554	0.039589039	0.025133293	-0.9708771	-0.96680596	-0.98543712	-0.020351328	-0.05585301	0.069904908	-0.96641609	-0.97326511	-0.97047448	-0.09349107	-0.043392569	-0.035168765	-0.97527088	-0.97982343	-0.97253118	-0.98206581	-0.96876867	-0.98206581	-0.96876867	-0.97954923	-0.96524469	-0.97220339	-0.94584232	-0.98246211	-0.97236557	-0.97732584	-0.96336651	-0.97339826	-0.98725126	-0.975629	-0.97629458	0.19403701	0.43700817	0.30344733	-0.97063423	-0.96904475	-0.98188095	-0.97381284	-0.96638931	-0.98785472	0.048964451	-0.34285921	-0.11583659	-0.96191425	-0.97336636	-0.96225245	-0.96784494	-0.97329403	-0.97641443	-0.40539042	-0.28644528	0.19295682	-0.97001221	-0.9716724	0.28268152	-0.96821757	-0.95983119	-0.067535337	-0.96192495	-0.9449996	-0.44333736	-0.97571789	-0.96974842	-0.39528497
26	5	1	0.27560779	-0.006746452	-0.10315952	-0.97984548	-0.95563383	-0.95590411	0.96500059	-0.11047324	0.12970353	-0.99903381	-0.97929631	-0.98923792	0.082019199	-0.0024203138	-0.015283718	-0.96395637	-0.95598222	-0.97755631	-0.02241129	-0.067074439	0.085415907	-0.96097185	-0.96852123	-0.95389022	-0.094071323	-0.033136131	-0.058044305	-0.96770597	-0.97765152	-0.95914467	-0.96692139	-0.96791451	-0.96692139	-0.96791451	-0.96725566	-0.96421277	-0.96196042	-0.94691945	-0.97330693	-0.97370149	-0.97286249	-0.95280059	-0.96272544	-0.98337931	-0.95897273	-0.95449918	0.10646671	0.089800945	-0.01335508	-0.96461716	-0.96150883	-0.97288563	-0.96643831	-0.95264203	-0.98111209	-0.018433337	-0.36975799	0.058591701	-0.955823	-0.96808561	-0.94587144	-0.96262691	-0.96892575	-0.96099725	-0.35330461	-0.26291612	-0.18418428	-0.96337953	-0.97492954	0.27139345	-0.96242804	-0.965408	0.17773639	-0.96036889	-0.94724972	-0.35475291	-0.97448305	-0.97408623	-0.18272323
26	5	1	0.27801052	-0.022789622	-0.1166042	-0.9882493	-0.92327516	-0.92955396	0.96452562	-0.10485842	0.13117696	-0.9976515	-0.98443348	-0.9800784	0.081744722	-0.017931103	-0.047188182	-0.97875416	-0.96174501	-0.97466192	-0.036975899	-0.095162289	0.11055512	-0.96903641	-0.97968385	-0.96327667	-0.10987618	-0.036631943	-0.069968008	-0.9728904	-0.98695901	-0.96942495	-0.956516	-0.94498728	-0.956516	-0.94498728	-0.97290712	-0.97327345	-0.96531151	-0.96610966	-0.98038594	-0.98343215	-0.98523071	-0.93384995	-0.94256717	-0.98965521	-0.9218177	-0.92695424	0.27381413	-0.096939826	0.05429498	-0.98024004	-0.96380151	-0.97065398	-0.97893747	-0.96190477	-0.9773034	0.22651144	-0.23464935	0.1168535	-0.96108565	-0.98113537	-0.957397	-0.97148985	-0.97885078	-0.96870705	-0.20693119	-0.20675395	-0.082055768	-0.95506852	-0.94699699	-0.1136044	-0.97207844	-0.9734427	0.20039288	-0.97175836	-0.96784978	-0.24148017	-0.98335899	-0.98425779	0.068391427
26	5	1	0.28121704	-0.037326404	-0.14830227	-0.99566793	-0.94975845	-0.95378893	0.96474851	-0.10971002	0.12585435	-0.99634264	-0.95651234	-0.93526173	0.072664147	0.0068589676	-0.00011530915	-0.99063649	-0.97384122	-0.98096795	-0.038361854	-0.0873377	0.10243362	-0.97043412	-0.98314273	-0.98000041	-0.1021452	-0.040747115	-0.054938994	-0.98064111	-0.99122763	-0.99090635	-0.95545126	-0.94321583	-0.95545126	-0.94321583	-0.98414277	-0.98016923	-0.97439081	-0.9622649	-0.98941133	-0.98909493	-0.99365184	-0.96156245	-0.97057988	-0.99678265	-0.94629532	-0.94777012	0.29678087	-0.24522661	-0.052962111	-0.99052685	-0.97420823	-0.97792833	-0.99160705	-0.97523244	-0.98259108	0.45938226	-0.10979381	0.0078231501	-0.96907568	-0.98682323	-0.98388425	-0.97097853	-0.9811299	-0.98039593	-0.4235192	-0.24504981	-0.19974693	-0.96360348	-0.94119149	-0.25015635	-0.98165326	-0.97655431	0.22939419	-0.97528748	-0.96065773	-0.35688803	-0.98978183	-0.98849718	0.1413269
