"X17.subject"	"X17.activity"	"X17.experimenttype"	"X17.tBodyAcc.mean...X"	"X17.tBodyAcc.mean...Y"	"X17.tBodyAcc.mean...Z"	"X17.tBodyAcc.std...X"	"X17.tBodyAcc.std...Y"	"X17.tBodyAcc.std...Z"	"X17.tGravityAcc.mean...X"	"X17.tGravityAcc.mean...Y"	"X17.tGravityAcc.mean...Z"	"X17.tGravityAcc.std...X"	"X17.tGravityAcc.std...Y"	"X17.tGravityAcc.std...Z"	"X17.tBodyAccJerk.mean...X"	"X17.tBodyAccJerk.mean...Y"	"X17.tBodyAccJerk.mean...Z"	"X17.tBodyAccJerk.std...X"	"X17.tBodyAccJerk.std...Y"	"X17.tBodyAccJerk.std...Z"	"X17.tBodyGyro.mean...X"	"X17.tBodyGyro.mean...Y"	"X17.tBodyGyro.mean...Z"	"X17.tBodyGyro.std...X"	"X17.tBodyGyro.std...Y"	"X17.tBodyGyro.std...Z"	"X17.tBodyGyroJerk.mean...X"	"X17.tBodyGyroJerk.mean...Y"	"X17.tBodyGyroJerk.mean...Z"	"X17.tBodyGyroJerk.std...X"	"X17.tBodyGyroJerk.std...Y"	"X17.tBodyGyroJerk.std...Z"	"X17.tBodyAccMag.mean.."	"X17.tBodyAccMag.std.."	"X17.tGravityAccMag.mean.."	"X17.tGravityAccMag.std.."	"X17.tBodyAccJerkMag.mean.."	"X17.tBodyAccJerkMag.std.."	"X17.tBodyGyroMag.mean.."	"X17.tBodyGyroMag.std.."	"X17.tBodyGyroJerkMag.mean.."	"X17.tBodyGyroJerkMag.std.."	"X17.fBodyAcc.mean...X"	"X17.fBodyAcc.mean...Y"	"X17.fBodyAcc.mean...Z"	"X17.fBodyAcc.std...X"	"X17.fBodyAcc.std...Y"	"X17.fBodyAcc.std...Z"	"X17.fBodyAcc.meanFreq...X"	"X17.fBodyAcc.meanFreq...Y"	"X17.fBodyAcc.meanFreq...Z"	"X17.fBodyAccJerk.mean...X"	"X17.fBodyAccJerk.mean...Y"	"X17.fBodyAccJerk.mean...Z"	"X17.fBodyAccJerk.std...X"	"X17.fBodyAccJerk.std...Y"	"X17.fBodyAccJerk.std...Z"	"X17.fBodyAccJerk.meanFreq...X"	"X17.fBodyAccJerk.meanFreq...Y"	"X17.fBodyAccJerk.meanFreq...Z"	"X17.fBodyGyro.mean...X"	"X17.fBodyGyro.mean...Y"	"X17.fBodyGyro.mean...Z"	"X17.fBodyGyro.std...X"	"X17.fBodyGyro.std...Y"	"X17.fBodyGyro.std...Z"	"X17.fBodyGyro.meanFreq...X"	"X17.fBodyGyro.meanFreq...Y"	"X17.fBodyGyro.meanFreq...Z"	"X17.fBodyAccMag.mean.."	"X17.fBodyAccMag.std.."	"X17.fBodyAccMag.meanFreq.."	"X17.fBodyBodyAccJerkMag.mean.."	"X17.fBodyBodyAccJerkMag.std.."	"X17.fBodyBodyAccJerkMag.meanFreq.."	"X17.fBodyBodyGyroMag.mean.."	"X17.fBodyBodyGyroMag.std.."	"X17.fBodyBodyGyroMag.meanFreq.."	"X17.fBodyBodyGyroJerkMag.mean.."	"X17.fBodyBodyGyroJerkMag.std.."	"X17.fBodyBodyGyroJerkMag.meanFreq.."
17	5	1	0.27183106	-0.021161643	-0.1614166	-0.97671679	-0.91212046	-0.8603681	0.91971682	-0.19257238	-0.24499801	-0.98185174	-0.93221229	-0.89224592	0.069242058	-0.024974282	-0.0010368702	-0.95778753	-0.96187509	-0.96026727	0.030276432	0.14239994	0.10424256	-0.92809828	-0.86393407	-0.92226161	-0.12703399	-0.078532459	-0.058856539	-0.91928631	-0.92699342	-0.93069325	-0.91715701	-0.90073905	-0.91715701	-0.90073905	-0.96199919	-0.95051957	-0.86384578	-0.80031191	-0.93825659	-0.90969811	-0.96959467	-0.93066259	-0.92149881	-0.98020277	-0.90788487	-0.84244728	0.15334377	0.018098493	-0.45497052	-0.96029907	-0.96049766	-0.95490661	-0.95874858	-0.96651822	-0.96420971	0.26471458	0.22349179	-0.22497731	-0.90351709	-0.87579186	-0.91110271	-0.93591914	-0.85792394	-0.93331656	0.0011016407	-0.24403074	-0.0015920384	-0.92860905	-0.90168558	-0.22904564	-0.95260288	-0.94641376	0.141653	-0.84421427	-0.80633867	-0.17547159	-0.91777521	-0.90563119	0.14135507
17	5	1	0.26256477	-0.039041682	-0.12043038	-0.98951614	-0.97503484	-0.96360354	0.91620229	-0.1940344	-0.26151143	-0.99186743	-0.95255492	-0.96493148	0.076169751	0.018844018	-0.021629838	-0.9884328	-0.98183473	-0.98769848	-0.020599814	-0.0072020407	0.10936099	-0.97127162	-0.9572084	-0.97931633	-0.11858682	-0.036809611	-0.065945146	-0.98591696	-0.97777813	-0.98506505	-0.96283839	-0.9848814	-0.96283839	-0.9848814	-0.98924138	-0.98342146	-0.95336972	-0.95328695	-0.98765518	-0.97182733	-0.98878875	-0.97688339	-0.97535342	-0.98970674	-0.9745303	-0.95915461	0.056851324	0.058599238	0.21035296	-0.98639257	-0.98030496	-0.98636237	-0.99240879	-0.98534911	-0.9874528	0.73546109	0.45664048	0.090185421	-0.96492916	-0.96055104	-0.97746683	-0.97321188	-0.95543501	-0.98174151	0.11642189	-0.19402005	0.18968113	-0.98467634	-0.98631288	0.22558585	-0.98237163	-0.98358934	0.23211617	-0.96699724	-0.9525539	-0.027361638	-0.96861604	-0.978645	0.15801892
17	5	1	0.26207188	-0.019060246	-0.13515366	-0.98982247	-0.95591657	-0.98040377	0.91114708	-0.20620987	-0.26954027	-0.97833502	-0.97336645	-0.9565488	0.081660309	0.025886103	-0.001120221	-0.9943391	-0.98879685	-0.99080276	-0.036920059	-0.065697899	0.078710097	-0.97790022	-0.97526787	-0.96513661	-0.10259402	-0.040422584	-0.060430297	-0.98965572	-0.99170132	-0.99056881	-0.9689681	-0.98565941	-0.9689681	-0.98565941	-0.99257541	-0.99337119	-0.9688841	-0.97827582	-0.99169662	-0.99293387	-0.99074942	-0.97006017	-0.98426969	-0.98926131	-0.95126696	-0.97866914	-0.33808368	-0.21526446	-0.12553767	-0.99450114	-0.98823569	-0.98963862	-0.99462685	-0.99038777	-0.99041197	-0.062146302	-0.0034974442	-0.28775713	-0.98073395	-0.98342704	-0.97442953	-0.97736364	-0.97123843	-0.96538126	-0.36802541	-0.60369873	-0.51024062	-0.98908088	-0.98470696	-0.12797583	-0.99258181	-0.99334658	0.46874346	-0.9845432	-0.97773998	-0.39720127	-0.99250179	-0.99372282	0.1199976
17	5	1	0.28641455	0.00082524978	-0.10630716	-0.99078553	-0.96769861	-0.96430114	0.90674464	-0.20641534	-0.27850799	-0.99266091	-0.97350526	-0.97142499	0.081660323	0.022030706	-0.004784369	-0.99418397	-0.98931079	-0.99105653	-0.040302531	-0.076476839	0.0641385	-0.98332238	-0.97232747	-0.97413223	-0.098127425	-0.031451409	-0.046932963	-0.9913447	-0.99148748	-0.99083783	-0.96856244	-0.98088149	-0.96856244	-0.98088149	-0.99237647	-0.99485701	-0.97018393	-0.9774355	-0.99203471	-0.99313099	-0.99140712	-0.97631736	-0.97999147	-0.9903566	-0.9645895	-0.95812645	-0.32239704	-0.1890789	-0.2610787	-0.99454638	-0.98898653	-0.98951502	-0.99423721	-0.99052292	-0.99111481	0.074971267	-0.1504043	-0.17098942	-0.98578523	-0.97884632	-0.97774131	-0.98280173	-0.96893829	-0.97514025	-0.42608387	-0.48659782	-0.34967914	-0.98609469	-0.97973281	-0.16363186	-0.99452918	-0.99398959	0.5050605	-0.98421403	-0.97675631	-0.38521859	-0.99257581	-0.99411019	0.22098767
17	5	1	0.28688001	-0.0049891014	-0.094813886	-0.99187297	-0.95736854	-0.97781306	0.90950657	-0.19552046	-0.27772215	-0.98628951	-0.95872162	-0.97166427	0.072572746	-0.013601209	-7.362198e-05	-0.99210447	-0.9906936	-0.99098731	-0.027614371	-0.091857687	0.091531536	-0.97455758	-0.97205484	-0.9776445	-0.086715885	-0.055839537	-0.046203432	-0.99311451	-0.99353116	-0.99218229	-0.97449744	-0.97457338	-0.97449744	-0.97457338	-0.99180367	-0.99494843	-0.9701079	-0.97350834	-0.99387897	-0.99477016	-0.9905168	-0.9650912	-0.9831256	-0.99242192	-0.95519103	-0.97548863	-0.20224355	-0.042581926	-0.077866261	-0.9915211	-0.99066744	-0.98847937	-0.99358864	-0.99138635	-0.99225774	0.083929766	-0.17232113	0.13153258	-0.9759839	-0.97763396	-0.98019057	-0.97437309	-0.96909375	-0.97866026	-0.16147339	-0.31262925	-0.2531911	-0.98487078	-0.97208988	-0.17696091	-0.99436181	-0.99454336	0.56954228	-0.9820313	-0.97251356	-0.35034232	-0.99476066	-0.99467859	0.17255497
17	5	1	0.26686273	-0.029481302	-0.12243044	-0.99285682	-0.95601843	-0.97133446	0.91203922	-0.1899523	-0.27384103	-0.99399461	-0.9794573	-0.9837057	0.076010135	0.0036523571	-0.009411663	-0.99261354	-0.98961058	-0.99154473	-0.01354042	-0.10363388	0.090534514	-0.97124991	-0.98219031	-0.98111996	-0.096518555	-0.043897805	-0.053558378	-0.99204773	-0.99599875	-0.99479516	-0.97276621	-0.97135615	-0.97276621	-0.97135615	-0.99210742	-0.99483744	-0.97001406	-0.96710281	-0.99522073	-0.99698593	-0.9934664	-0.97828084	-0.98478448	-0.9924374	-0.94879183	-0.96566838	-0.13502814	-0.24675128	-0.023227324	-0.99305392	-0.98917414	-0.99023406	-0.99271737	-0.99096346	-0.99133861	0.24980059	0.080447024	0.138513	-0.9794669	-0.98871941	-0.98686658	-0.96974773	-0.97895564	-0.98090388	-0.62428761	-0.58179991	-0.42324723	-0.98550964	-0.96786007	-0.22129815	-0.9937665	-0.99539946	0.57243477	-0.98365858	-0.96353269	-0.55948144	-0.99653548	-0.99746375	0.44088521
17	5	1	0.26909454	-0.024308035	-0.11999245	-0.99231791	-0.94831777	-0.9642272	0.90865417	-0.19707354	-0.27931902	-0.98474657	-0.96530576	-0.96059097	0.082133422	0.032464901	0.0091648574	-0.9955161	-0.98865756	-0.99344467	-0.025130184	-0.073099205	0.076747455	-0.97309221	-0.98186848	-0.98752139	-0.10962695	-0.030118772	-0.058553799	-0.99231443	-0.99655491	-0.99531438	-0.97111636	-0.97228877	-0.97111636	-0.97228877	-0.99391095	-0.99562579	-0.97807123	-0.96942106	-0.9960448	-0.99619041	-0.99382439	-0.96373247	-0.97960663	-0.99151854	-0.94353332	-0.95818111	-0.11468142	-0.15337524	-0.20088573	-0.99553792	-0.98809121	-0.99201252	-0.99587753	-0.9902664	-0.99342984	0.22913763	0.021636446	0.012185347	-0.97623964	-0.98633739	-0.9897959	-0.97254425	-0.97948192	-0.98772026	-0.28191338	-0.42596349	-0.026690049	-0.98933544	-0.96773572	-0.29526166	-0.99526118	-0.99451545	0.50845946	-0.98038172	-0.96782581	-0.3198587	-0.99612727	-0.99614078	0.33673418
17	5	1	0.2870465	-0.0094583871	-0.095703047	-0.99534142	-0.98350554	-0.97802258	0.9063913	-0.20027215	-0.28301464	-0.99257129	-0.98368256	-0.97955278	0.076556106	0.0088355358	0.0033719006	-0.99588561	-0.9863065	-0.99127037	-0.029296305	-0.064806529	0.08439983	-0.99208106	-0.98674192	-0.99056901	-0.091048515	-0.04471521	-0.051989265	-0.99441539	-0.99513619	-0.99581819	-0.98345479	-0.98763199	-0.98345479	-0.98763199	-0.99318732	-0.99169642	-0.98803867	-0.99142674	-0.99613797	-0.99568498	-0.99523662	-0.98440471	-0.98465631	-0.99527821	-0.98294909	-0.9749932	-0.23569806	0.03283164	-0.048978455	-0.99567001	-0.98657521	-0.98888451	-0.99653486	-0.98691751	-0.99238925	0.14292111	-0.0057560919	0.094130627	-0.98913911	-0.98972433	-0.99222982	-0.99299126	-0.98507477	-0.99068792	0.13163535	-0.29477872	0.0079195443	-0.99076995	-0.98652841	-0.033373278	-0.9918886	-0.98961471	0.29607248	-0.99263763	-0.99180118	0.055845679	-0.99514488	-0.99655259	0.3749781
17	5	1	0.27944885	-0.020196827	-0.10648623	-0.99345686	-0.97515002	-0.97779892	0.90907291	-0.1965105	-0.27864109	-0.99019614	-0.98803053	-0.97710705	0.069746979	-0.0016587143	-0.012107552	-0.99508499	-0.98681513	-0.99274114	-0.026658612	-0.07965019	0.091478996	-0.9901509	-0.99081005	-0.99310002	-0.09826391	-0.039298794	-0.058207861	-0.99565493	-0.99553037	-0.99615372	-0.98490455	-0.99148166	-0.98490455	-0.99148166	-0.99348761	-0.99307631	-0.99023924	-0.99097903	-0.99642929	-0.99700782	-0.99439423	-0.97829442	-0.98732502	-0.99289421	-0.97399666	-0.97340564	-0.079417195	0.22230096	0.092675287	-0.99475706	-0.98558198	-0.99162361	-0.99595719	-0.98955642	-0.9923313	0.38114967	0.13322099	0.10863121	-0.99224298	-0.99237787	-0.99386554	-0.98962933	-0.98985358	-0.99330299	-0.3775382	-0.1829347	0.1009621	-0.99322295	-0.99061425	0.13103631	-0.9935157	-0.99091411	0.26327186	-0.99347143	-0.99058368	-0.050562057	-0.99669168	-0.99739635	0.45846553
17	5	1	0.26952937	-0.022930147	-0.11668528	-0.99805138	-0.98458492	-0.99542945	0.90942034	-0.19831691	-0.27802872	-0.99287559	-0.98245027	-0.98562986	0.076754416	0.017635295	0.0078200221	-0.99540953	-0.9915406	-0.99692412	-0.030166499	-0.075566859	0.087930847	-0.99104264	-0.99473792	-0.99748003	-0.10016444	-0.036490751	-0.052698783	-0.99473334	-0.99773661	-0.99817825	-0.99238083	-0.99242606	-0.99238083	-0.99242606	-0.99591416	-0.99921976	-0.99338789	-0.99255421	-0.99761767	-0.99862974	-0.99770126	-0.98705026	-0.99667986	-0.99818508	-0.9831759	-0.99402943	0.16201126	0.013656356	0.38428767	-0.99634699	-0.99180881	-0.99701525	-0.99468904	-0.99177185	-0.99520244	0.31904815	0.08885471	0.32727482	-0.99074015	-0.99566739	-0.99711674	-0.99109338	-0.99411169	-0.99780411	-0.30085168	-0.094309258	0.23304543	-0.99558957	-0.99055455	0.12845469	-0.99895571	-0.99833573	0.61261513	-0.99469494	-0.9921123	-0.1000645	-0.99842581	-0.99875264	0.64064023
